time,protocol,node_id,candidate_parent,energy_ratio,distance_ratio,queue_ratio,link_quality,Q_value,state_value,selection_value,selected_parent,reward,updated_Q_value,decision_mode
140.00000,Q-learning RL-RPL,2,18,0.40340,0.13214,1.00000,0.06786,-1.27290,-0.06486,-1.40263,18,-4.32460,-1.94207,exploitation
140.00000,Q-learning RL-RPL,3,0,1.00000,0.00000,1.00000,0.05000,-0.90124,0.12250,-0.65624,0,1.50000,-0.20718,exploitation
140.00000,Q-learning RL-RPL,4,1,0.55336,0.49503,0.00000,0.50497,-2.09189,0.19232,-1.70726,13,,,exploitation
140.00000,Q-learning RL-RPL,4,13,0.75334,0.48554,0.00000,0.51446,-0.84161,0.24991,-0.34180,13,-3.35556,-1.37635,exploitation
140.00000,Q-learning RL-RPL,4,21,0.62604,0.49812,0.00000,0.50188,-1.89886,0.20801,-1.48283,13,,,exploitation
140.00000,Q-learning RL-RPL,13,25,0.35418,0.19152,1.00000,0.05000,-2.10209,-0.10599,-2.31406,25,-4.64782,-2.64477,exploitation
140.00000,Q-learning RL-RPL,5,26,0.20432,0.31818,1.00000,0.05000,-1.53446,-0.18778,-1.91003,26,0.69551,-0.88322,exploitation
140.00000,Q-learning RL-RPL,26,0,1.00000,0.00000,1.00000,0.05000,-0.97493,0.12250,-0.72993,0,1.50000,-0.26245,exploitation
140.00000,Q-learning RL-RPL,6,0,1.00000,0.00000,1.00000,0.05000,-2.25953,0.12250,-2.01453,0,1.50000,-1.22590,exploitation
140.00000,Q-learning RL-RPL,7,26,0.19551,0.31818,1.00000,0.05000,-0.22397,-0.18999,-0.60394,26,-4.57749,-1.21860,exploitation
140.00000,Q-learning RL-RPL,8,0,1.00000,0.00000,1.00000,0.05000,-2.05290,0.12250,-1.80790,0,-4.00000,-2.44593,exploitation
140.00000,Q-learning RL-RPL,9,0,1.00000,0.00000,1.00000,0.05000,-3.35676,0.12250,-3.11176,0,-4.00000,-3.42382,exploitation
140.00000,Q-learning RL-RPL,10,1,0.55336,0.49503,0.00000,0.50497,-1.07917,0.19232,-0.69454,1,-3.55592,-1.60461,exploitation
140.00000,Q-learning RL-RPL,10,21,0.62604,0.49812,0.00000,0.50188,-1.56339,0.20801,-1.14736,1,,,exploitation
140.00000,Q-learning RL-RPL,1,25,0.35218,0.19152,1.00000,0.05000,-3.87219,-0.10649,-4.08516,25,-4.64982,-3.97285,exploitation
140.00000,Q-learning RL-RPL,11,8,0.38034,0.15648,1.00000,0.05000,-3.32101,-0.08718,-3.49538,8,-4.62596,-3.55350,exploitation
140.00000,Q-learning RL-RPL,8,0,1.00000,0.00000,1.00000,0.05000,-2.44593,0.12250,-2.20093,0,-4.00000,-2.74069,exploitation
140.00000,Q-learning RL-RPL,12,26,0.19351,0.31818,1.00000,0.05000,-1.54447,-0.19049,-1.92544,26,-4.58699,-2.21135,exploitation
140.00000,Q-learning RL-RPL,13,25,0.35018,0.19152,1.00000,0.05000,-2.64477,-0.10699,-2.85874,25,-4.60282,-3.04053,exploitation
140.00000,Q-learning RL-RPL,14,26,0.19151,0.31818,1.00000,0.05000,-1.54863,-0.19099,-1.93060,26,-4.59649,-2.21684,exploitation
140.00000,Q-learning RL-RPL,15,8,0.37404,0.15648,1.00000,0.05000,-3.34538,-0.08876,-3.52289,8,-4.63226,-3.57335,exploitation
140.00000,Q-learning RL-RPL,8,0,1.00000,0.00000,1.00000,0.05000,-2.74069,0.12250,-2.49569,0,-4.00000,-2.96177,exploitation
140.00000,Q-learning RL-RPL,16,8,0.36774,0.15648,1.00000,0.05000,-2.56506,-0.09033,-2.74573,8,-4.62276,-2.98574,exploitation
140.00000,Q-learning RL-RPL,17,,,,,,,,,,,,drop
140.00000,Q-learning RL-RPL,18,0,1.00000,0.00000,1.00000,0.05000,-1.80595,0.12250,-1.56095,0,-4.00000,-2.35447,exploitation
140.00000,Q-learning RL-RPL,19,8,0.36574,0.15648,1.00000,0.05000,-3.33916,-0.09083,-3.52082,8,-4.63226,-3.56868,exploitation
140.00000,Q-learning RL-RPL,20,8,0.36374,0.15648,1.00000,0.05000,-3.22741,-0.09133,-3.41008,8,-4.63826,-3.48638,exploitation
140.00000,Q-learning RL-RPL,21,25,0.34818,0.19152,1.00000,0.05000,-4.03837,-0.10749,-4.25334,25,-4.61232,-4.08811,exploitation
140.00000,Q-learning RL-RPL,22,0,1.00000,0.00000,1.00000,0.05000,-1.97163,0.12250,-1.72663,0,-4.00000,-2.38497,exploitation
140.00000,Q-learning RL-RPL,23,6,0.51833,0.28141,0.00000,0.71859,-2.15986,0.35445,-1.45096,6,-3.15874,-2.31583,exploitation
140.00000,Q-learning RL-RPL,24,6,0.51633,0.28141,0.10000,0.66859,-1.81073,0.31645,-1.17782,9,,,exploitation
140.00000,Q-learning RL-RPL,24,9,0.69027,0.29347,0.00000,0.70653,-1.90052,0.38779,-1.12494,9,-3.41805,-2.18616,exploitation
140.00000,Q-learning RL-RPL,9,0,1.00000,0.00000,1.00000,0.05000,-3.42382,0.12250,-3.17882,0,-4.00000,-3.47412,exploitation
140.00000,Q-learning RL-RPL,25,0,1.00000,0.00000,1.00000,0.05000,-2.30923,0.12250,-2.06423,0,-4.00000,-2.63818,exploitation
140.00000,Q-learning RL-RPL,26,0,1.00000,0.00000,1.00000,0.05000,-0.26245,0.12250,-0.01745,0,-4.00000,-1.10309,exploitation
140.00000,Q-learning RL-RPL,27,29,0.64165,0.40081,0.00000,0.59919,-2.57325,0.28976,-1.99373,29,-3.28082,-2.65640,exploitation
140.00000,Q-learning RL-RPL,29,18,0.39733,0.13214,1.00000,0.05000,-3.65420,-0.07442,-3.80303,18,-4.41921,-3.75170,exploitation
140.00000,Q-learning RL-RPL,28,0,1.00000,0.00000,1.00000,0.05000,-2.84114,0.12250,-2.59614,0,-4.00000,-3.03711,exploitation
140.00000,Q-learning RL-RPL,29,18,0.39533,0.13214,1.00000,0.05000,-3.75170,-0.07492,-3.90153,18,-4.34767,-3.80694,exploitation
140.00000,Q-learning RL-RPL,30,18,0.39333,0.13214,1.00000,0.05000,-2.96388,-0.07542,-3.11471,18,-4.35717,-3.21845,exploitation
145.00000,Q-learning RL-RPL,1,25,0.34148,0.19152,1.00000,0.05000,-3.97285,-0.10916,-4.19117,25,-4.60214,-4.03642,exploitation
145.00000,Q-learning RL-RPL,2,18,0.39133,0.13214,1.00000,0.05000,-1.94207,-0.07592,-2.09391,18,-4.34229,-2.44838,exploitation
145.00000,Q-learning RL-RPL,3,0,1.00000,0.00000,1.00000,0.05000,-0.20718,0.12250,0.03782,0,1.50000,0.31337,exploitation
145.00000,Q-learning RL-RPL,4,1,0.53681,0.49503,0.00000,0.50497,-2.09189,0.18818,-1.71553,13,,,exploitation
145.00000,Q-learning RL-RPL,4,13,0.73754,0.48554,0.00000,0.51446,0.50000,0.24596,0.99191,13,-3.37136,-0.37409,exploitation
145.00000,Q-learning RL-RPL,4,21,0.61906,0.49812,0.00000,0.50188,-1.89886,0.20627,-1.48632,13,,,exploitation
145.00000,Q-learning RL-RPL,13,25,0.33948,0.19152,1.00000,0.05000,-3.04053,-0.10966,-3.25986,25,-4.66252,-3.35228,exploitation
145.00000,Q-learning RL-RPL,5,26,0.18270,0.31818,1.00000,0.05000,-0.88322,-0.19319,-1.26959,26,-4.58842,-1.71577,exploitation
145.00000,Q-learning RL-RPL,6,0,1.00000,0.00000,1.00000,0.05000,-1.22590,0.12250,-0.98090,0,1.50000,-0.45067,exploitation
145.00000,Q-learning RL-RPL,7,26,0.18070,0.31818,1.00000,0.05000,-1.21860,-0.19369,-1.60598,26,-4.59792,-1.96968,exploitation
145.00000,Q-learning RL-RPL,8,0,1.00000,0.00000,1.00000,0.05000,-2.96177,0.12250,-2.71677,0,-4.00000,-3.12758,exploitation
145.00000,Q-learning RL-RPL,9,0,1.00000,0.00000,1.00000,0.05000,-3.47412,0.12250,-3.22912,0,1.50000,-2.13684,exploitation
145.00000,Q-learning RL-RPL,10,1,0.53681,0.49503,0.00000,0.50497,-1.60461,0.18818,-1.22825,21,,,exploitation
145.00000,Q-learning RL-RPL,10,21,0.61906,0.49812,0.00000,0.50188,-1.56339,0.20627,-1.15085,21,-3.48992,-1.95127,exploitation
145.00000,Q-learning RL-RPL,21,25,0.33748,0.19152,1.00000,0.05000,-4.08811,-0.11016,-4.30843,25,-4.66452,-4.13846,exploitation
145.00000,Q-learning RL-RPL,11,8,0.35744,0.15648,1.00000,0.05000,-3.55350,-0.09291,-3.73931,8,0.85114,-2.35859,exploitation
145.00000,Q-learning RL-RPL,8,0,1.00000,0.00000,1.00000,0.05000,-3.12758,0.12250,-2.88258,0,1.50000,-1.87693,exploitation
145.00000,Q-learning RL-RPL,12,26,0.17870,0.31818,1.00000,0.05000,-2.21135,-0.19419,-2.59973,26,-4.60742,-2.71662,exploitation
145.00000,Q-learning RL-RPL,13,25,0.33548,0.19152,1.00000,0.05000,-3.35228,-0.11066,-3.57360,25,-4.67121,-3.58826,exploitation
145.00000,Q-learning RL-RPL,25,0,1.00000,0.00000,1.00000,0.05000,-2.63818,0.12250,-2.39318,0,-4.00000,-2.88488,exploitation
145.00000,Q-learning RL-RPL,14,26,0.17670,0.31818,1.00000,0.05000,-2.21684,-0.19469,-2.60622,26,-4.61692,-2.72311,exploitation
145.00000,Q-learning RL-RPL,15,8,0.35114,0.15648,1.00000,0.05000,-3.57335,-0.09448,-3.76231,8,-4.64498,-3.74751,exploitation
145.00000,Q-learning RL-RPL,16,8,0.34914,0.15648,1.00000,0.05000,-2.98574,-0.09498,-3.17570,8,-4.65286,-3.30877,exploitation
145.00000,Q-learning RL-RPL,17,,,,,,,,,,,,drop
145.00000,Q-learning RL-RPL,18,0,1.00000,0.00000,1.00000,0.05000,-2.35447,0.12250,-2.10947,0,1.50000,-1.39085,exploitation
145.00000,Q-learning RL-RPL,19,8,0.34714,0.15648,1.00000,0.05000,-3.56868,-0.09548,-3.75965,8,-4.65916,-3.74755,exploitation
145.00000,Q-learning RL-RPL,8,0,1.00000,0.00000,1.00000,0.05000,-1.87693,0.12250,-1.63193,0,-4.00000,-2.31395,exploitation
145.00000,Q-learning RL-RPL,20,8,0.34084,0.15648,1.00000,0.05000,-3.48638,-0.09706,-3.68049,8,-4.66116,-3.68632,exploitation
145.00000,Q-learning RL-RPL,21,25,0.32879,0.19152,1.00000,0.05000,-4.13846,-0.11234,-4.36313,25,-4.64484,-4.17130,exploitation
145.00000,Q-learning RL-RPL,22,0,1.00000,0.00000,1.00000,0.05000,-2.38497,0.12250,-2.13997,0,-4.00000,-2.69498,exploitation
145.00000,Q-learning RL-RPL,23,6,0.51024,0.28141,0.00000,0.71859,-2.31583,0.35243,-1.61097,6,-3.59784,-2.54258,exploitation
145.00000,Q-learning RL-RPL,6,0,1.00000,0.00000,1.00000,0.05000,-0.45067,0.12250,-0.20567,0,-4.00000,-1.24426,exploitation
145.00000,Q-learning RL-RPL,24,6,0.50216,0.28141,0.10000,0.66859,-1.81073,0.31291,-1.18491,6,-3.70593,-2.19078,exploitation
145.00000,Q-learning RL-RPL,24,9,0.67564,0.29347,0.00000,0.70653,-2.18616,0.38414,-1.41788,6,,,exploitation
145.00000,Q-learning RL-RPL,6,0,1.00000,0.00000,1.00000,0.05000,-1.24426,0.12250,-0.99926,0,-4.00000,-1.83944,exploitation
145.00000,Q-learning RL-RPL,25,0,1.00000,0.00000,1.00000,0.05000,-2.88488,0.12250,-2.63988,0,-4.00000,-3.06991,exploitation
145.00000,Q-learning RL-RPL,26,0,1.00000,0.00000,1.00000,0.05000,-1.10309,0.12250,-0.85809,0,-4.00000,-1.73357,exploitation
145.00000,Q-learning RL-RPL,27,29,0.62779,0.40081,0.00000,0.59919,-2.65640,0.28630,-2.08380,29,-3.05525,-2.66236,exploitation
145.00000,Q-learning RL-RPL,28,0,1.00000,0.00000,1.00000,0.05000,-3.03711,0.12250,-2.79211,0,-4.00000,-3.18408,exploitation
145.00000,Q-learning RL-RPL,29,18,0.38526,0.13214,1.00000,0.05000,-3.80694,-0.07744,-3.96181,18,-4.62081,-3.91666,exploitation
145.00000,Q-learning RL-RPL,18,0,1.00000,0.00000,1.00000,0.05000,-1.39085,0.12250,-1.14585,0,-4.00000,-2.04314,exploitation
145.00000,Q-learning RL-RPL,30,18,0.37919,0.13214,1.00000,0.05000,-3.21845,-0.07895,-3.37636,18,-4.36943,-3.41245,exploitation
150.00000,Q-learning RL-RPL,1,25,0.32209,0.19152,1.00000,0.05000,-4.03642,-0.11401,-4.26444,25,-4.63466,-4.09223,exploitation
150.00000,Q-learning RL-RPL,2,18,0.37719,0.13214,1.00000,0.05000,-2.44838,-0.07945,-2.60728,18,-4.35456,-2.83117,exploitation
150.00000,Q-learning RL-RPL,3,0,1.00000,0.00000,1.00000,0.05000,0.31337,0.12250,0.55837,0,-4.00000,-0.67123,exploitation
150.00000,Q-learning RL-RPL,4,1,0.52954,0.49503,0.00000,0.50497,-2.09189,0.18636,-1.71917,13,,,exploitation
150.00000,Q-learning RL-RPL,4,13,0.72173,0.48554,0.00000,0.51446,-0.37409,0.24200,0.10992,13,-3.38717,-1.03361,exploitation
150.00000,Q-learning RL-RPL,4,21,0.60310,0.49812,0.00000,0.50188,-1.89886,0.20228,-1.49430,13,,,exploitation
150.00000,Q-learning RL-RPL,13,25,0.32009,0.19152,1.00000,0.05000,-3.58826,-0.11451,-3.81728,25,-4.68661,-3.76910,exploitation
150.00000,Q-learning RL-RPL,25,0,1.00000,0.00000,1.00000,0.05000,-3.06991,0.12250,-2.82491,0,-4.00000,-3.20868,exploitation
150.00000,Q-learning RL-RPL,5,26,0.16790,0.31818,1.00000,0.05000,-1.71577,-0.19689,-2.10955,26,-4.84091,-2.40330,exploitation
150.00000,Q-learning RL-RPL,26,0,1.00000,0.00000,1.00000,0.05000,-1.73357,0.12250,-1.48857,0,-4.00000,-2.20642,exploitation
150.00000,Q-learning RL-RPL,6,0,1.00000,0.00000,1.00000,0.05000,-1.83944,0.12250,-1.59444,0,1.50000,-0.91083,exploitation
150.00000,Q-learning RL-RPL,7,26,0.15909,0.31818,1.00000,0.05000,-1.96968,-0.19909,-2.36786,26,-4.62516,-2.53980,exploitation
150.00000,Q-learning RL-RPL,8,0,1.00000,0.00000,1.00000,0.05000,-2.31395,0.12250,-2.06895,0,-4.00000,-2.64171,exploitation
150.00000,Q-learning RL-RPL,9,0,1.00000,0.00000,1.00000,0.05000,-2.13684,0.12250,-1.89184,0,-4.00000,-2.50888,exploitation
150.00000,Q-learning RL-RPL,10,1,0.52954,0.49503,0.00000,0.50497,-1.60461,0.18636,-1.23188,1,-3.57973,-2.00464,exploitation
150.00000,Q-learning RL-RPL,10,21,0.60310,0.49812,0.00000,0.50188,-1.95127,0.20228,-1.54671,1,,,exploitation
150.00000,Q-learning RL-RPL,1,25,0.31339,0.19152,1.00000,0.05000,-4.09223,-0.11619,-4.32460,25,-4.69331,-4.14875,exploitation
150.00000,Q-learning RL-RPL,25,0,1.00000,0.00000,1.00000,0.05000,-3.20868,0.12250,-2.96368,0,-4.00000,-3.31276,exploitation
150.00000,Q-learning RL-RPL,11,8,0.33454,0.15648,1.00000,0.05000,-2.35859,-0.09863,-2.55585,8,-4.66721,-2.84199,exploitation
150.00000,Q-learning RL-RPL,12,26,0.15709,0.31818,1.00000,0.05000,-2.71662,-0.19959,-3.11580,26,-4.63466,-3.10238,exploitation
150.00000,Q-learning RL-RPL,13,25,0.30669,0.19152,1.00000,0.05000,-3.76910,-0.11786,-4.00482,25,0.79999,-2.53308,exploitation
150.00000,Q-learning RL-RPL,25,0,1.00000,0.00000,1.00000,0.05000,-3.31276,0.12250,-3.06776,0,1.50000,-2.01582,exploitation
150.00000,Q-learning RL-RPL,14,26,0.15509,0.31818,1.00000,0.05000,-2.72311,-0.20009,-3.12329,26,-4.64416,-3.10962,exploitation
150.00000,Q-learning RL-RPL,15,8,0.33254,0.15648,1.00000,0.05000,-3.74751,-0.09913,-3.94577,8,0.82624,-2.51032,exploitation
150.00000,Q-learning RL-RPL,8,0,1.00000,0.00000,1.00000,0.05000,-2.64171,0.12250,-2.39671,0,1.50000,-1.51253,exploitation
150.00000,Q-learning RL-RPL,16,8,0.32624,0.15648,1.00000,0.05000,-3.30877,-0.10071,-3.51018,8,-4.67576,-3.55677,exploitation
150.00000,Q-learning RL-RPL,17,,,,,,,,,,,,drop
150.00000,Q-learning RL-RPL,18,0,1.00000,0.00000,1.00000,0.05000,-2.04314,0.12250,-1.79814,0,1.50000,-1.15735,exploitation
150.00000,Q-learning RL-RPL,19,8,0.32424,0.15648,1.00000,0.05000,-3.74755,-0.10121,-3.94996,8,-4.68206,-3.88743,exploitation
150.00000,Q-learning RL-RPL,8,0,1.00000,0.00000,1.00000,0.05000,-1.51253,0.12250,-1.26753,0,-4.00000,-2.04065,exploitation
150.00000,Q-learning RL-RPL,20,8,0.31794,0.15648,1.00000,0.05000,-3.68632,-0.10278,-3.89188,8,-4.68406,-3.84201,exploitation
150.00000,Q-learning RL-RPL,21,25,0.29999,0.19152,1.00000,0.05000,-4.17130,-0.11953,-4.41037,25,-4.68676,-4.20642,exploitation
150.00000,Q-learning RL-RPL,22,0,1.00000,0.00000,1.00000,0.05000,-2.69498,0.12250,-2.44998,0,-4.00000,-2.92748,exploitation
150.00000,Q-learning RL-RPL,23,6,0.48799,0.28141,0.00000,0.71859,0.50000,0.34687,1.19373,6,1.87990,0.93873,exploitation
150.00000,Q-learning RL-RPL,6,0,1.00000,0.00000,1.00000,0.05000,-0.91083,0.12250,-0.66583,0,1.50000,-0.21437,exploitation
150.00000,Q-learning RL-RPL,24,6,0.47990,0.28141,0.10000,0.66859,0.50000,0.30734,1.11469,6,-3.72818,-0.46330,exploitation
150.00000,Q-learning RL-RPL,24,9,0.66933,0.29347,0.00000,0.70653,-2.18616,0.38256,-1.42103,6,,,exploitation
150.00000,Q-learning RL-RPL,6,0,1.00000,0.00000,1.00000,0.05000,-0.21437,0.12250,0.03063,0,-4.00000,-1.06703,exploitation
150.00000,Q-learning RL-RPL,25,0,1.00000,0.00000,1.00000,0.05000,-2.01582,0.12250,-1.77082,0,1.50000,-1.04312,exploitation
150.00000,Q-learning RL-RPL,26,0,1.00000,0.00000,1.00000,0.05000,-2.20642,0.12250,-1.96142,0,-4.00000,-2.56107,exploitation
150.00000,Q-learning RL-RPL,27,29,0.61986,0.40081,0.00000,0.59919,-2.66236,0.28432,-2.09373,29,2.01193,-1.40004,exploitation
150.00000,Q-learning RL-RPL,29,18,0.37112,0.13214,1.00000,0.05000,-3.91666,-0.08097,-4.07860,18,0.86505,-2.62748,exploitation
150.00000,Q-learning RL-RPL,18,0,1.00000,0.00000,1.00000,0.05000,-1.15735,0.12250,-0.91235,0,1.50000,-0.49301,exploitation
150.00000,Q-learning RL-RPL,28,0,1.00000,0.00000,1.00000,0.05000,-3.18408,0.12250,-2.93908,0,1.50000,-1.91931,exploitation
150.00000,Q-learning RL-RPL,29,18,0.36505,0.13214,1.00000,0.05000,-2.62748,-0.08249,-2.79246,18,-4.38170,-2.97229,exploitation
150.00000,Q-learning RL-RPL,30,18,0.36305,0.13214,1.00000,0.05000,-3.41245,-0.08299,-3.57842,18,-4.39120,-3.56339,exploitation
155.00000,Q-learning RL-RPL,1,25,0.29330,0.19152,1.00000,0.05000,-4.14875,-0.12121,-4.39117,25,-4.71340,-4.19616,exploitation
155.00000,Q-learning RL-RPL,25,0,1.00000,0.00000,1.00000,0.05000,-1.04312,0.12250,-0.79812,0,-4.00000,-1.68859,exploitation
155.00000,Q-learning RL-RPL,2,18,0.36105,0.13214,1.00000,0.05000,-2.83117,-0.08349,-2.99815,18,-4.64502,-3.19089,exploitation
155.00000,Q-learning RL-RPL,18,0,1.00000,0.00000,1.00000,0.05000,-0.49301,0.12250,-0.24801,0,-4.00000,-1.36976,exploitation
155.00000,Q-learning RL-RPL,3,0,1.00000,0.00000,1.00000,0.05000,-0.67123,0.12250,-0.42623,0,1.50000,-0.03467,exploitation
155.00000,Q-learning RL-RPL,4,1,0.51300,0.49503,0.00000,0.50497,-2.09189,0.18223,-1.72744,13,,,exploitation
155.00000,Q-learning RL-RPL,4,13,0.70593,0.48554,0.00000,0.51446,-1.03361,0.23805,-0.55750,13,-2.98135,-1.42679,exploitation
155.00000,Q-learning RL-RPL,4,21,0.59613,0.49812,0.00000,0.50188,-1.89886,0.20053,-1.49779,13,,,exploitation
155.00000,Q-learning RL-RPL,5,26,0.14629,0.31818,1.00000,0.05000,-2.40330,-0.20229,-2.80789,26,-4.63609,-2.86775,exploitation
155.00000,Q-learning RL-RPL,6,0,1.00000,0.00000,1.00000,0.05000,-1.06703,0.12250,-0.82203,0,-4.00000,-1.70652,exploitation
155.00000,Q-learning RL-RPL,7,26,0.14429,0.31818,1.00000,0.05000,-2.53980,-0.20279,-2.94538,26,-4.64559,-2.97250,exploitation
155.00000,Q-learning RL-RPL,8,0,1.00000,0.00000,1.00000,0.05000,-2.04065,0.12250,-1.79565,0,-4.00000,-2.43674,exploitation
155.00000,Q-learning RL-RPL,9,0,1.00000,0.00000,1.00000,0.05000,-2.50888,0.12250,-2.26388,0,-4.00000,-2.78791,exploitation
155.00000,Q-learning RL-RPL,10,1,0.51300,0.49503,0.00000,0.50497,-2.00464,0.18223,-1.64019,21,,,exploitation
155.00000,Q-learning RL-RPL,10,21,0.59613,0.49812,0.00000,0.50188,-1.95127,0.20053,-1.55020,21,-3.51285,-2.24792,exploitation
155.00000,Q-learning RL-RPL,21,25,0.28660,0.19152,1.00000,0.05000,-4.20642,-0.12288,-4.45218,25,-4.71540,-4.23991,exploitation
155.00000,Q-learning RL-RPL,11,8,0.31164,0.15648,1.00000,0.05000,-2.84199,-0.10436,-3.05071,8,-4.69036,-3.21034,exploitation
155.00000,Q-learning RL-RPL,12,26,0.14229,0.31818,1.00000,0.05000,-3.10238,-0.20329,-3.50896,26,-4.65509,-3.39681,exploitation
155.00000,Q-learning RL-RPL,13,25,0.28460,0.19152,1.00000,0.05000,-2.53308,-0.12338,-2.77984,25,-4.70028,-2.98113,exploitation
155.00000,Q-learning RL-RPL,14,26,0.14029,0.31818,1.00000,0.05000,-3.10962,-0.20379,-3.51721,26,-4.66459,-3.40462,exploitation
155.00000,Q-learning RL-RPL,15,8,0.30964,0.15648,1.00000,0.05000,-2.51032,-0.10486,-2.72003,8,-4.69236,-2.96208,exploitation
155.00000,Q-learning RL-RPL,16,8,0.30764,0.15648,1.00000,0.05000,-3.55677,-0.10536,-3.76748,8,0.80134,-2.37349,exploitation
155.00000,Q-learning RL-RPL,8,0,1.00000,0.00000,1.00000,0.05000,-2.43674,0.12250,-2.19174,0,1.50000,-1.35880,exploitation
155.00000,Q-learning RL-RPL,17,,,,,,,,,,,,drop
155.00000,Q-learning RL-RPL,18,0,1.00000,0.00000,1.00000,0.05000,-1.36976,0.12250,-1.12476,0,-4.00000,-2.02732,exploitation
155.00000,Q-learning RL-RPL,19,8,0.30134,0.15648,1.00000,0.05000,-3.88743,-0.10693,-4.10129,8,-4.70066,-3.99699,exploitation
155.00000,Q-learning RL-RPL,20,8,0.29934,0.15648,1.00000,0.05000,-3.84201,-0.10743,-4.05687,8,-4.70266,-3.96342,exploitation
155.00000,Q-learning RL-RPL,21,25,0.28260,0.19152,1.00000,0.05000,-4.23991,-0.12388,-4.48768,25,-4.70978,-4.26363,exploitation
155.00000,Q-learning RL-RPL,22,0,1.00000,0.00000,1.00000,0.05000,-2.92748,0.12250,-2.68248,0,-4.00000,-3.10186,exploitation
155.00000,Q-learning RL-RPL,23,6,0.46573,0.28141,0.00000,0.71859,0.93873,0.34130,1.62133,6,-3.64236,-0.03053,exploitation
155.00000,Q-learning RL-RPL,6,0,1.00000,0.00000,1.00000,0.05000,-1.70652,0.12250,-1.46152,0,-4.00000,-2.18614,exploitation
155.00000,Q-learning RL-RPL,24,6,0.45764,0.28141,0.10000,0.66859,-0.46330,0.30178,0.14026,6,-3.75044,-1.19133,exploitation
155.00000,Q-learning RL-RPL,24,9,0.66302,0.29347,0.00000,0.70653,-2.18616,0.38098,-1.42419,6,,,exploitation
155.00000,Q-learning RL-RPL,6,0,1.00000,0.00000,1.00000,0.05000,-2.18614,0.12250,-1.94114,0,-4.00000,-2.54586,exploitation
155.00000,Q-learning RL-RPL,25,0,1.00000,0.00000,1.00000,0.05000,-1.68859,0.12250,-1.44359,0,-4.00000,-2.17269,exploitation
155.00000,Q-learning RL-RPL,26,0,1.00000,0.00000,1.00000,0.05000,-2.56107,0.12250,-2.31607,0,-4.00000,-2.82705,exploitation
155.00000,Q-learning RL-RPL,27,29,0.60600,0.40081,0.00000,0.59919,-1.40004,0.28085,-0.83833,29,-3.32584,-1.78774,exploitation
155.00000,Q-learning RL-RPL,29,18,0.35091,0.13214,1.00000,0.05000,-2.97229,-0.08602,-3.14433,18,-4.47500,-3.25422,exploitation
155.00000,Q-learning RL-RPL,28,0,1.00000,0.00000,1.00000,0.05000,-1.91931,0.12250,-1.67431,0,1.50000,-0.97073,exploitation
155.00000,Q-learning RL-RPL,29,18,0.34891,0.13214,1.00000,0.05000,-3.25422,-0.08652,-3.42726,18,-4.65716,-3.51120,exploitation
155.00000,Q-learning RL-RPL,18,0,1.00000,0.00000,1.00000,0.05000,-2.02732,0.12250,-1.78232,0,-4.00000,-2.52049,exploitation
155.00000,Q-learning RL-RPL,30,18,0.34284,0.13214,1.00000,0.05000,-3.56339,-0.08804,-3.73947,18,-4.66323,-3.74460,exploitation
155.00000,Q-learning RL-RPL,18,0,1.00000,0.00000,1.00000,0.05000,-2.52049,0.12250,-2.27549,0,-4.00000,-2.89037,exploitation
160.00000,Q-learning RL-RPL,1,25,0.27590,0.19152,1.00000,0.05000,-4.19616,-0.12556,-4.44728,25,0.76920,-2.86107,exploitation
160.00000,Q-learning RL-RPL,25,0,1.00000,0.00000,1.00000,0.05000,-2.17269,0.12250,-1.92769,0,1.50000,-1.16077,exploitation
160.00000,Q-learning RL-RPL,2,18,0.33677,0.13214,1.00000,0.05000,-3.19089,-0.08956,-3.37000,18,-4.66930,-3.46674,exploitation
160.00000,Q-learning RL-RPL,18,0,1.00000,0.00000,1.00000,0.05000,-2.89037,0.12250,-2.64537,0,-4.00000,-3.16778,exploitation
160.00000,Q-learning RL-RPL,3,0,1.00000,0.00000,1.00000,0.05000,-0.03467,0.12250,0.21033,0,-4.00000,-0.93225,exploitation
160.00000,Q-learning RL-RPL,4,1,0.50573,0.49503,0.00000,0.50497,-2.09189,0.18041,-1.73108,13,,,exploitation
160.00000,Q-learning RL-RPL,4,13,0.69703,0.48554,0.00000,0.51446,-1.42679,0.23583,-0.95514,13,-3.41187,-1.82931,exploitation
160.00000,Q-learning RL-RPL,4,21,0.58017,0.49812,0.00000,0.50188,-1.89886,0.19655,-1.50577,13,,,exploitation
160.00000,Q-learning RL-RPL,13,25,0.26920,0.19152,1.00000,0.05000,-2.98113,-0.12723,-3.23559,25,-4.73280,-3.32529,exploitation
160.00000,Q-learning RL-RPL,5,26,0.13148,0.31818,1.00000,0.05000,-2.86775,-0.20599,-3.27974,26,-4.65652,-3.22119,exploitation
160.00000,Q-learning RL-RPL,6,0,1.00000,0.00000,1.00000,0.05000,-2.54586,0.12250,-2.30086,0,-4.00000,-2.81564,exploitation
160.00000,Q-learning RL-RPL,7,26,0.12948,0.31818,1.00000,0.05000,-2.97250,-0.20649,-3.38548,26,-4.66602,-3.30213,exploitation
160.00000,Q-learning RL-RPL,8,0,1.00000,0.00000,1.00000,0.05000,-1.35880,0.12250,-1.11380,0,-4.00000,-1.92535,exploitation
160.00000,Q-learning RL-RPL,9,0,1.00000,0.00000,1.00000,0.05000,-2.78791,0.12250,-2.54291,0,-4.00000,-2.99718,exploitation
