packet_id,protocol,source_sensor_id,temperature,generation_time,hop_number,current_node,selected_parent,link_quality,queue_load,energy_before,energy_after,hop_delay,packet_status
RPL-00142,Traditional RPL,22,24.70516,20.00000,1,22,0,0.05000,101.00000,1.94107,1.92634,17.12000,lost
RPL-00143,Traditional RPL,23,27.67135,20.00000,1,23,6,0.66859,1.00000,1.94756,1.93445,1.50141,forwarded
RPL-00143,Traditional RPL,23,27.67135,20.00000,2,6,0,0.05000,102.00000,1.81794,1.80577,17.27000,lost
RPL-00144,Traditional RPL,24,23.82084,20.00000,1,24,6,0.61859,2.00000,1.95488,1.94360,1.70141,forwarded
RPL-00144,Traditional RPL,24,23.82084,20.00000,2,6,0,0.05000,103.00000,1.80177,1.78959,17.42000,lost
RPL-00145,Traditional RPL,25,33.88363,20.00000,1,25,0,0.05000,104.00000,1.70670,1.69730,17.57000,lost
RPL-00146,Traditional RPL,26,30.79145,20.00000,1,26,0,0.05000,105.00000,1.63416,1.62055,17.72000,lost
RPL-00147,Traditional RPL,27,30.05943,20.00000,1,27,29,0.54919,1.00000,1.95835,1.94794,1.62081,forwarded
RPL-00147,Traditional RPL,27,30.05943,20.00000,2,29,18,0.66786,4.00000,1.89700,1.88514,1.95214,lost
RPL-00148,Traditional RPL,28,29.96357,20.00000,1,28,0,0.05000,106.00000,1.96316,1.95396,17.87000,lost
RPL-00149,Traditional RPL,29,24.70873,20.00000,1,29,18,0.61786,5.00000,1.88514,1.87329,2.15214,forwarded
RPL-00149,Traditional RPL,29,24.70873,20.00000,2,18,0,0.05000,107.00000,1.78147,1.77333,18.02000,lost
RPL-00150,Traditional RPL,30,24.50483,20.00000,1,30,18,0.56786,6.00000,1.95213,1.94016,2.35214,forwarded
RPL-00150,Traditional RPL,30,24.50483,20.00000,2,18,0,0.05000,108.00000,1.76933,1.76119,18.17000,lost
RPL-00151,Traditional RPL,1,26.03601,25.00000,1,1,25,0.37098,8.75000,1.83458,1.82003,2.96152,lost
RPL-00152,Traditional RPL,2,21.90932,25.00000,1,2,18,0.68036,3.75000,1.92619,1.91143,1.90214,forwarded
RPL-00152,Traditional RPL,2,21.90932,25.00000,2,18,0,0.05000,105.75000,1.75719,1.74905,17.83250,delivered
RPL-00153,Traditional RPL,3,30.15977,25.00000,1,3,0,0.05000,106.75000,1.93655,1.92385,17.98250,delivered
RPL-00154,Traditional RPL,4,29.23272,25.00000,1,4,13,0.46446,1.00000,1.94327,1.93192,1.70554,forwarded
RPL-00154,Traditional RPL,4,29.23272,25.00000,2,13,25,0.32098,9.75000,1.85177,1.83797,3.16152,forwarded
RPL-00154,Traditional RPL,4,29.23272,25.00000,3,25,0,0.05000,107.75000,1.68930,1.67990,18.13250,lost
RPL-00155,Traditional RPL,5,24.30371,25.00000,1,5,26,0.44432,4.75000,1.95358,1.94430,2.28818,forwarded
RPL-00155,Traditional RPL,5,24.30371,25.00000,2,26,0,0.05000,108.75000,1.61655,1.60293,18.28250,lost
RPL-00156,Traditional RPL,6,29.82058,25.00000,1,6,0,0.05000,109.75000,1.78959,1.77742,18.43250,lost
RPL-00157,Traditional RPL,7,26.63240,25.00000,1,7,26,0.39432,5.75000,1.92640,1.91168,2.48818,lost
RPL-00158,Traditional RPL,8,27.09779,25.00000,1,8,0,0.05000,110.75000,1.70222,1.69362,18.58250,delivered
RPL-00159,Traditional RPL,9,31.94037,25.00000,1,9,0,0.05000,111.75000,1.93688,1.92425,18.73250,lost
RPL-00160,Traditional RPL,10,21.27193,25.00000,1,10,1,0.45497,1.00000,1.95545,1.94654,1.71503,forwarded
RPL-00160,Traditional RPL,10,21.27193,25.00000,2,1,25,0.27098,10.75000,1.81603,1.80149,3.36152,forwarded
RPL-00160,Traditional RPL,10,21.27193,25.00000,3,25,0,0.05000,112.75000,1.67590,1.66651,18.88250,lost
RPL-00161,Traditional RPL,11,32.27635,25.00000,1,11,8,0.35602,9.75000,1.94940,1.93928,3.12648,forwarded
RPL-00161,Traditional RPL,11,32.27635,25.00000,2,8,0,0.05000,113.75000,1.68962,1.68102,19.03250,lost
RPL-00162,Traditional RPL,12,23.36961,25.00000,1,12,26,0.34432,6.75000,1.96375,1.95651,2.68818,lost
RPL-00163,Traditional RPL,13,20.36638,25.00000,1,13,25,0.22098,11.75000,1.83797,1.82416,3.56152,lost
RPL-00164,Traditional RPL,14,27.12705,25.00000,1,14,26,0.29432,7.75000,1.93571,1.92286,2.88818,forwarded
RPL-00164,Traditional RPL,14,27.12705,25.00000,2,26,0,0.05000,114.75000,1.59093,1.57732,19.18250,lost
RPL-00165,Traditional RPL,15,26.21662,25.00000,1,15,8,0.30602,10.75000,1.95112,1.94134,3.32648,forwarded
RPL-00165,Traditional RPL,15,26.21662,25.00000,2,8,0,0.05000,115.75000,1.67702,1.66843,19.33250,lost
RPL-00166,Traditional RPL,16,30.44531,25.00000,1,16,8,0.25602,11.75000,1.94578,1.93493,3.52648,forwarded
RPL-00166,Traditional RPL,16,30.44531,25.00000,2,8,0,0.05000,116.75000,1.66443,1.65583,19.48250,lost
RPL-00167,Traditional RPL,17,29.84087,25.00000,1,17,,,,2.00000,2.00000,0.00000,failed_no_parent
RPL-00168,Traditional RPL,18,20.08317,25.00000,1,18,0,0.05000,117.75000,1.74905,1.74091,19.63250,delivered
RPL-00169,Traditional RPL,19,31.55069,25.00000,1,19,8,0.20602,12.75000,1.95271,1.94325,3.72648,lost
RPL-00170,Traditional RPL,20,26.37719,25.00000,1,20,8,0.15602,13.75000,1.95001,1.94001,3.92648,lost
RPL-00171,Traditional RPL,21,34.36949,25.00000,1,21,25,0.17098,12.75000,1.93022,1.91626,3.76152,forwarded
RPL-00171,Traditional RPL,21,34.36949,25.00000,2,25,0,0.05000,118.75000,1.65851,1.64911,19.78250,lost
RPL-00172,Traditional RPL,22,23.73797,25.00000,1,22,0,0.05000,119.75000,1.92634,1.91161,19.93250,delivered
RPL-00173,Traditional RPL,23,26.84693,25.00000,1,23,6,0.66859,1.00000,1.93445,1.92134,1.50141,forwarded
RPL-00173,Traditional RPL,23,26.84693,25.00000,2,6,0,0.05000,120.75000,1.77342,1.76125,20.08250,lost
RPL-00174,Traditional RPL,24,34.81839,25.00000,1,24,6,0.61859,2.00000,1.94360,1.93232,1.70141,forwarded
RPL-00174,Traditional RPL,24,34.81839,25.00000,2,6,0,0.05000,121.75000,1.75725,1.74508,20.23250,delivered
RPL-00175,Traditional RPL,25,33.37139,25.00000,1,25,0,0.05000,122.75000,1.64911,1.63972,20.38250,lost
RPL-00176,Traditional RPL,26,30.78911,25.00000,1,26,0,0.05000,123.75000,1.57732,1.56371,20.53250,lost
RPL-00177,Traditional RPL,27,32.45854,25.00000,1,27,29,0.54919,1.00000,1.94794,1.93753,1.62081,forwarded
RPL-00177,Traditional RPL,27,32.45854,25.00000,2,29,18,0.63036,4.75000,1.86929,1.85743,2.10214,forwarded
RPL-00177,Traditional RPL,27,32.45854,25.00000,3,18,0,0.05000,124.75000,1.73691,1.72877,20.68250,lost
RPL-00178,Traditional RPL,28,27.12012,25.00000,1,28,0,0.05000,125.75000,1.95396,1.94475,20.83250,lost
RPL-00179,Traditional RPL,29,23.70860,25.00000,1,29,18,0.58036,5.75000,1.85743,1.84557,2.30214,forwarded
RPL-00179,Traditional RPL,29,23.70860,25.00000,2,18,0,0.05000,126.75000,1.72477,1.71663,20.98250,delivered
RPL-00180,Traditional RPL,30,27.81950,25.00000,1,30,18,0.53036,6.75000,1.94016,1.92819,2.50214,forwarded
RPL-00180,Traditional RPL,30,27.81950,25.00000,2,18,0,0.05000,127.75000,1.71263,1.70449,21.13250,lost
RPL-00181,Traditional RPL,1,21.16225,30.00000,1,1,25,0.28348,10.50000,1.80149,1.78695,3.31152,lost
RPL-00182,Traditional RPL,2,24.07573,30.00000,1,2,18,0.64286,4.50000,1.91143,1.89667,2.05214,forwarded
RPL-00182,Traditional RPL,2,24.07573,30.00000,2,18,0,0.05000,125.50000,1.70049,1.69235,20.79500,lost
RPL-00183,Traditional RPL,3,22.07561,30.00000,1,3,0,0.05000,126.50000,1.92385,1.91116,20.94500,lost
RPL-00184,Traditional RPL,4,30.40925,30.00000,1,4,13,0.46446,1.00000,1.93192,1.92057,1.70554,forwarded
RPL-00184,Traditional RPL,4,30.40925,30.00000,2,13,25,0.23348,11.50000,1.82016,1.80636,3.51152,lost
RPL-00185,Traditional RPL,5,26.11399,30.00000,1,5,26,0.40682,5.50000,1.94430,1.93501,2.43818,forwarded
RPL-00185,Traditional RPL,5,26.11399,30.00000,2,26,0,0.05000,127.50000,1.55971,1.54610,21.09500,lost
RPL-00186,Traditional RPL,6,23.10252,30.00000,1,6,0,0.05000,128.50000,1.74508,1.73291,21.24500,lost
RPL-00187,Traditional RPL,7,33.57258,30.00000,1,7,26,0.35682,6.50000,1.91168,1.89696,2.63818,forwarded
RPL-00187,Traditional RPL,7,33.57258,30.00000,2,26,0,0.05000,129.50000,1.54210,1.52849,21.39500,lost
RPL-00188,Traditional RPL,8,32.85098,30.00000,1,8,0,0.05000,130.50000,1.64783,1.63923,21.54500,delivered
RPL-00189,Traditional RPL,9,25.70572,30.00000,1,9,0,0.05000,131.50000,1.92425,1.91163,21.69500,lost
RPL-00190,Traditional RPL,10,25.27638,30.00000,1,10,1,0.45497,1.00000,1.94654,1.93763,1.71503,forwarded
RPL-00190,Traditional RPL,10,25.27638,30.00000,2,1,25,0.18348,12.50000,1.78295,1.76841,3.71152,forwarded
RPL-00190,Traditional RPL,10,25.27638,30.00000,3,25,0,0.05000,132.50000,1.62772,1.61832,21.84500,delivered
RPL-00191,Traditional RPL,11,26.28532,30.00000,1,11,8,0.26852,11.50000,1.93928,1.92916,3.47648,forwarded
RPL-00191,Traditional RPL,11,26.28532,30.00000,2,8,0,0.05000,133.50000,1.63523,1.62663,21.99500,lost
RPL-00192,Traditional RPL,12,29.04879,30.00000,1,12,26,0.30682,7.50000,1.95651,1.94926,2.83818,lost
RPL-00193,Traditional RPL,13,23.29132,30.00000,1,13,25,0.13348,13.50000,1.80636,1.79255,3.91152,lost
RPL-00194,Traditional RPL,14,20.43537,30.00000,1,14,26,0.25682,8.50000,1.92286,1.91000,3.03818,forwarded
RPL-00194,Traditional RPL,14,20.43537,30.00000,2,26,0,0.05000,134.50000,1.52049,1.50688,22.14500,lost
RPL-00195,Traditional RPL,15,26.06475,30.00000,1,15,8,0.21852,12.50000,1.94134,1.93157,3.67648,lost
RPL-00196,Traditional RPL,16,27.01085,30.00000,1,16,8,0.16852,13.50000,1.93493,1.92409,3.87648,lost
RPL-00197,Traditional RPL,17,29.33385,30.00000,1,17,,,,2.00000,2.00000,0.00000,failed_no_parent
RPL-00198,Traditional RPL,18,20.40450,30.00000,1,18,0,0.05000,135.50000,1.69235,1.68421,22.29500,lost
RPL-00199,Traditional RPL,19,28.46588,30.00000,1,19,8,0.11852,14.50000,1.94325,1.93379,4.07648,lost
RPL-00200,Traditional RPL,20,29.64124,30.00000,1,20,8,0.06852,15.50000,1.94001,1.93001,4.27648,lost
RPL-00201,Traditional RPL,21,26.92548,30.00000,1,21,25,0.08348,14.50000,1.91626,1.90231,4.11152,lost
RPL-00202,Traditional RPL,22,25.68656,30.00000,1,22,0,0.05000,136.50000,1.91161,1.89688,22.44500,lost
RPL-00203,Traditional RPL,23,24.90269,30.00000,1,23,6,0.66859,1.00000,1.92134,1.90823,1.50141,forwarded
RPL-00203,Traditional RPL,23,24.90269,30.00000,2,6,0,0.05000,137.50000,1.72891,1.71674,22.59500,lost
RPL-00204,Traditional RPL,24,31.28015,30.00000,1,24,6,0.61859,2.00000,1.93232,1.92104,1.70141,forwarded
RPL-00204,Traditional RPL,24,31.28015,30.00000,2,6,0,0.05000,138.50000,1.71274,1.70056,22.74500,lost
RPL-00205,Traditional RPL,25,21.22859,30.00000,1,25,0,0.05000,139.50000,1.61032,1.60093,22.89500,lost
RPL-00206,Traditional RPL,26,28.09129,30.00000,1,26,0,0.05000,140.50000,1.50688,1.49327,23.04500,delivered
RPL-00207,Traditional RPL,27,25.24941,30.00000,1,27,29,0.54919,1.00000,1.93753,1.92711,1.62081,forwarded
RPL-00207,Traditional RPL,27,25.24941,30.00000,2,29,18,0.59286,5.50000,1.84157,1.82972,2.25214,forwarded
RPL-00207,Traditional RPL,27,25.24941,30.00000,3,18,0,0.05000,141.50000,1.68021,1.67207,23.19500,lost
RPL-00208,Traditional RPL,28,31.31350,30.00000,1,28,0,0.05000,142.50000,1.94475,1.93554,23.34500,delivered
RPL-00209,Traditional RPL,29,22.99041,30.00000,1,29,18,0.54286,6.50000,1.82972,1.81786,2.45214,lost
RPL-00210,Traditional RPL,30,22.28574,30.00000,1,30,18,0.49286,7.50000,1.92819,1.91623,2.65214,lost
RPL-00211,Traditional RPL,1,30.04188,35.00000,1,1,25,0.19598,12.25000,1.76841,1.75386,3.66152,forwarded
RPL-00211,Traditional RPL,1,30.04188,35.00000,2,25,0,0.05000,140.25000,1.59693,1.58753,23.00750,lost
RPL-00212,Traditional RPL,2,30.49197,35.00000,1,2,18,0.60536,5.25000,1.89667,1.88191,2.20214,forwarded
RPL-00212,Traditional RPL,2,30.49197,35.00000,2,18,0,0.05000,141.25000,1.66007,1.65193,23.15750,lost
RPL-00213,Traditional RPL,3,29.10871,35.00000,1,3,0,0.05000,142.25000,1.91116,1.89847,23.30750,lost
RPL-00214,Traditional RPL,4,21.71799,35.00000,1,4,13,0.46446,1.00000,1.92057,1.90923,1.70554,forwarded
RPL-00214,Traditional RPL,4,21.71799,35.00000,2,13,25,0.14598,13.25000,1.78855,1.77475,3.86152,forwarded
RPL-00214,Traditional RPL,4,21.71799,35.00000,3,25,0,0.05000,143.25000,1.58353,1.57414,23.45750,lost
RPL-00215,Traditional RPL,5,20.38518,35.00000,1,5,26,0.36932,6.25000,1.93501,1.92573,2.58818,forwarded
RPL-00215,Traditional RPL,5,20.38518,35.00000,2,26,0,0.05000,144.25000,1.48927,1.47565,23.60750,lost
RPL-00216,Traditional RPL,6,34.37259,35.00000,1,6,0,0.05000,145.25000,1.70056,1.68839,23.75750,lost
RPL-00217,Traditional RPL,7,30.72522,35.00000,1,7,26,0.31932,7.25000,1.89696,1.88224,2.78818,lost
RPL-00218,Traditional RPL,8,30.35922,35.00000,1,8,0,0.05000,146.25000,1.61063,1.60203,23.90750,lost
RPL-00219,Traditional RPL,9,21.52852,35.00000,1,9,0,0.05000,147.25000,1.91163,1.89901,24.05750,delivered
RPL-00220,Traditional RPL,10,32.75440,35.00000,1,10,1,0.45497,1.00000,1.93763,1.92872,1.71503,forwarded
RPL-00220,Traditional RPL,10,32.75440,35.00000,2,1,25,0.09598,14.25000,1.74986,1.73532,4.06152,lost
RPL-00221,Traditional RPL,11,34.75767,35.00000,1,11,8,0.18102,13.25000,1.92916,1.91903,3.82648,forwarded
RPL-00221,Traditional RPL,11,34.75767,35.00000,2,8,0,0.05000,148.25000,1.59803,1.58943,24.20750,lost
RPL-00222,Traditional RPL,12,26.42567,35.00000,1,12,26,0.26932,8.25000,1.94926,1.94201,2.98818,forwarded
RPL-00222,Traditional RPL,12,26.42567,35.00000,2,26,0,0.05000,149.25000,1.46765,1.45404,24.35750,lost
RPL-00223,Traditional RPL,13,25.11847,35.00000,1,13,25,0.05000,15.25000,1.77475,1.76095,4.25750,forwarded
RPL-00223,Traditional RPL,13,25.11847,35.00000,2,25,0,0.05000,150.25000,1.56614,1.55674,24.50750,delivered
RPL-00224,Traditional RPL,14,21.58308,35.00000,1,14,26,0.21932,9.25000,1.91000,1.89714,3.18818,forwarded
RPL-00224,Traditional RPL,14,21.58308,35.00000,2,26,0,0.05000,151.25000,1.45004,1.43643,24.65750,lost
RPL-00225,Traditional RPL,15,32.43061,35.00000,1,15,8,0.13102,14.25000,1.93157,1.92179,4.02648,forwarded
RPL-00225,Traditional RPL,15,32.43061,35.00000,2,8,0,0.05000,152.25000,1.58543,1.57683,24.80750,lost
RPL-00226,Traditional RPL,16,31.00693,35.00000,1,16,8,0.08102,15.25000,1.92409,1.91324,4.22648,forwarded
RPL-00226,Traditional RPL,16,31.00693,35.00000,2,8,0,0.05000,153.25000,1.57283,1.56423,24.95750,lost
RPL-00227,Traditional RPL,17,32.12299,35.00000,1,17,,,,2.00000,2.00000,0.00000,failed_no_parent
RPL-00228,Traditional RPL,18,28.07259,35.00000,1,18,0,0.05000,154.25000,1.65193,1.64379,25.10750,lost
RPL-00229,Traditional RPL,19,26.53362,35.00000,1,19,8,0.05000,16.25000,1.93379,1.92433,4.40750,forwarded
RPL-00229,Traditional RPL,19,26.53362,35.00000,2,8,0,0.05000,155.25000,1.56023,1.55163,25.25750,lost
RPL-00230,Traditional RPL,20,32.77570,35.00000,1,20,8,0.05000,17.25000,1.93001,1.92001,4.55750,forwarded
RPL-00230,Traditional RPL,20,32.77570,35.00000,2,8,0,0.05000,156.25000,1.54763,1.53903,25.40750,lost
RPL-00231,Traditional RPL,21,33.22447,35.00000,1,21,25,0.05000,16.25000,1.90231,1.88835,4.40750,lost
RPL-00232,Traditional RPL,22,26.97063,35.00000,1,22,0,0.05000,157.25000,1.89688,1.88214,25.55750,lost
RPL-00233,Traditional RPL,23,25.68484,35.00000,1,23,6,0.66859,1.00000,1.90823,1.89511,1.50141,lost
RPL-00234,Traditional RPL,24,32.76429,35.00000,1,24,6,0.61859,2.00000,1.92104,1.90976,1.70141,forwarded
RPL-00234,Traditional RPL,24,32.76429,35.00000,2,6,0,0.05000,158.25000,1.68039,1.66822,25.70750,lost
RPL-00235,Traditional RPL,25,31.96749,35.00000,1,25,0,0.05000,159.25000,1.55274,1.54335,25.85750,lost
RPL-00236,Traditional RPL,26,33.20480,35.00000,1,26,0,0.05000,160.25000,1.43643,1.42282,26.00750,lost
RPL-00237,Traditional RPL,27,24.14403,35.00000,1,27,29,0.54919,1.00000,1.92711,1.91670,1.62081,lost
RPL-00238,Traditional RPL,28,34.22094,35.00000,1,28,0,0.05000,161.25000,1.93554,1.92633,26.15750,lost
RPL-00239,Traditional RPL,29,30.80112,35.00000,1,29,18,0.55536,6.25000,1.81386,1.80200,2.40214,forwarded
RPL-00239,Traditional RPL,29,30.80112,35.00000,2,18,0,0.05000,162.25000,1.63979,1.63165,26.30750,delivered
RPL-00240,Traditional RPL,30,30.35914,35.00000,1,30,18,0.50536,7.25000,1.91623,1.90426,2.60214,forwarded
RPL-00240,Traditional RPL,30,30.35914,35.00000,2,18,0,0.05000,163.25000,1.62765,1.61951,26.45750,lost
RPL-00241,Traditional RPL,1,31.89399,40.00000,1,1,25,0.10848,14.00000,1.73532,1.72078,4.01152,lost
RPL-00242,Traditional RPL,2,23.32395,40.00000,1,2,18,0.61786,5.00000,1.88191,1.86715,2.15214,forwarded
RPL-00242,Traditional RPL,2,23.32395,40.00000,2,18,0,0.05000,161.00000,1.61551,1.60737,26.12000,lost
RPL-00243,Traditional RPL,3,28.72333,40.00000,1,3,0,0.05000,162.00000,1.89847,1.88578,26.27000,lost
RPL-00244,Traditional RPL,4,27.96383,40.00000,1,4,13,0.46446,1.00000,1.90923,1.89788,1.70554,forwarded
RPL-00244,Traditional RPL,4,27.96383,40.00000,2,13,25,0.05848,15.00000,1.75695,1.74314,4.21152,forwarded
RPL-00244,Traditional RPL,4,27.96383,40.00000,3,25,0,0.05000,163.00000,1.53535,1.52595,26.42000,lost
RPL-00245,Traditional RPL,5,30.54282,40.00000,1,5,26,0.33182,7.00000,1.92573,1.91644,2.73818,lost
RPL-00246,Traditional RPL,6,23.77106,40.00000,1,6,0,0.05000,164.00000,1.66822,1.65605,26.57000,lost
RPL-00247,Traditional RPL,7,22.88876,40.00000,1,7,26,0.28182,8.00000,1.88224,1.86752,2.93818,lost
RPL-00248,Traditional RPL,8,28.03796,40.00000,1,8,0,0.05000,165.00000,1.53903,1.53044,26.72000,delivered
RPL-00249,Traditional RPL,9,22.77725,40.00000,1,9,0,0.05000,166.00000,1.89901,1.88638,26.87000,lost
RPL-00250,Traditional RPL,10,27.26298,40.00000,1,10,1,0.45497,1.00000,1.92872,1.91981,1.71503,forwarded
RPL-00250,Traditional RPL,10,27.26298,40.00000,2,1,25,0.05000,16.00000,1.71678,1.70224,4.37000,forwarded
RPL-00250,Traditional RPL,10,27.26298,40.00000,3,25,0,0.05000,167.00000,1.52195,1.51255,27.02000,lost
RPL-00251,Traditional RPL,11,24.24498,40.00000,1,11,8,0.09352,15.00000,1.91903,1.90891,4.17648,lost
RPL-00252,Traditional RPL,12,22.91176,40.00000,1,12,26,0.23182,9.00000,1.94201,1.93476,3.13818,lost
RPL-00253,Traditional RPL,13,22.69162,40.00000,1,13,25,0.05000,17.00000,1.74314,1.72934,4.52000,lost
RPL-00254,Traditional RPL,14,28.01203,40.00000,1,14,26,0.18182,10.00000,1.89714,1.88428,3.33818,lost
RPL-00255,Traditional RPL,15,34.61442,40.00000,1,15,8,0.05000,16.00000,1.92179,1.91202,4.37000,lost
RPL-00256,Traditional RPL,16,30.46126,40.00000,1,16,8,0.05000,17.00000,1.91324,1.90240,4.52000,lost
RPL-00257,Traditional RPL,17,33.02692,40.00000,1,17,,,,2.00000,2.00000,0.00000,failed_no_parent
RPL-00258,Traditional RPL,18,27.36318,40.00000,1,18,0,0.05000,168.00000,1.60737,1.59923,27.17000,delivered
RPL-00259,Traditional RPL,19,28.61096,40.00000,1,19,8,0.05000,18.00000,1.92433,1.91488,4.67000,lost
RPL-00260,Traditional RPL,20,26.60703,40.00000,1,20,8,0.05000,19.00000,1.92001,1.91001,4.82000,lost
RPL-00261,Traditional RPL,21,20.77065,40.00000,1,21,25,0.05000,18.00000,1.88835,1.87440,4.67000,forwarded
RPL-00261,Traditional RPL,21,20.77065,40.00000,2,25,0,0.05000,169.00000,1.50455,1.49516,27.32000,lost
RPL-00262,Traditional RPL,22,32.33173,40.00000,1,22,0,0.05000,170.00000,1.88214,1.86741,27.47000,lost
RPL-00263,Traditional RPL,23,21.11123,40.00000,1,23,6,0.66859,1.00000,1.89511,1.88200,1.50141,forwarded
RPL-00263,Traditional RPL,23,21.11123,40.00000,2,6,0,0.05000,171.00000,1.65205,1.63988,27.62000,lost
RPL-00264,Traditional RPL,24,22.23796,40.00000,1,24,6,0.61859,2.00000,1.90976,1.89848,1.70141,forwarded
RPL-00264,Traditional RPL,24,22.23796,40.00000,2,6,0,0.05000,172.00000,1.63588,1.62370,27.77000,lost
RPL-00265,Traditional RPL,25,34.90877,40.00000,1,25,0,0.05000,173.00000,1.49516,1.48576,27.92000,lost
RPL-00266,Traditional RPL,26,31.46665,40.00000,1,26,0,0.05000,174.00000,1.40682,1.39321,28.07000,lost
RPL-00267,Traditional RPL,27,31.86111,40.00000,1,27,29,0.54919,1.00000,1.91670,1.90629,1.62081,forwarded
RPL-00267,Traditional RPL,27,31.86111,40.00000,2,29,18,0.56786,6.00000,1.79800,1.78615,2.35214,forwarded
RPL-00267,Traditional RPL,27,31.86111,40.00000,3,18,0,0.05000,175.00000,1.59523,1.58709,28.22000,lost
RPL-00268,Traditional RPL,28,26.64082,40.00000,1,28,0,0.05000,176.00000,1.92633,1.91712,28.37000,delivered
RPL-00269,Traditional RPL,29,34.85047,40.00000,1,29,18,0.51786,7.00000,1.78615,1.77429,2.55214,forwarded
RPL-00269,Traditional RPL,29,34.85047,40.00000,2,18,0,0.05000,177.00000,1.58309,1.57495,28.52000,lost
RPL-00270,Traditional RPL,30,29.14446,40.00000,1,30,18,0.46786,8.00000,1.90426,1.89229,2.75214,forwarded
RPL-00270,Traditional RPL,30,29.14446,40.00000,2,18,0,0.05000,178.00000,1.57095,1.56281,28.67000,delivered
RPL-00271,Traditional RPL,1,23.11682,45.00000,1,1,25,0.05000,15.75000,1.70224,1.68769,4.33250,lost
RPL-00272,Traditional RPL,2,29.90642,45.00000,1,2,18,0.58036,5.75000,1.86715,1.85239,2.30214,lost
RPL-00273,Traditional RPL,3,22.60720,45.00000,1,3,0,0.05000,175.75000,1.88578,1.87309,28.33250,lost
RPL-00274,Traditional RPL,4,20.04014,45.00000,1,4,13,0.46446,1.00000,1.89788,1.88653,1.70554,forwarded
RPL-00274,Traditional RPL,4,20.04014,45.00000,2,13,25,0.05000,16.75000,1.72534,1.71154,4.48250,lost
RPL-00275,Traditional RPL,5,24.36889,45.00000,1,5,26,0.29432,7.75000,1.91644,1.90716,2.88818,lost
RPL-00276,Traditional RPL,6,30.60434,45.00000,1,6,0,0.05000,176.75000,1.62370,1.61153,28.48250,lost
RPL-00277,Traditional RPL,7,26.81047,45.00000,1,7,26,0.24432,8.75000,1.86752,1.85280,3.08818,forwarded
RPL-00277,Traditional RPL,7,26.81047,45.00000,2,26,0,0.05000,177.75000,1.38521,1.37160,28.63250,delivered
RPL-00278,Traditional RPL,8,31.81742,45.00000,1,8,0,0.05000,178.75000,1.51044,1.50184,28.78250,lost
RPL-00279,Traditional RPL,9,29.91775,45.00000,1,9,0,0.05000,179.75000,1.88638,1.87376,28.93250,delivered
RPL-00280,Traditional RPL,10,26.37708,45.00000,1,10,1,0.45497,1.00000,1.91981,1.91090,1.71503,forwarded
RPL-00280,Traditional RPL,10,26.37708,45.00000,2,1,25,0.05000,17.75000,1.68369,1.66915,4.63250,forwarded
RPL-00280,Traditional RPL,10,26.37708,45.00000,3,25,0,0.05000,180.75000,1.47376,1.46437,29.08250,delivered
RPL-00281,Traditional RPL,11,32.39947,45.00000,1,11,8,0.05000,16.75000,1.90891,1.89879,4.48250,lost
RPL-00282,Traditional RPL,12,22.48884,45.00000,1,12,26,0.19432,9.75000,1.93476,1.92751,3.28818,lost
RPL-00283,Traditional RPL,13,31.23437,45.00000,1,13,25,0.05000,18.75000,1.71154,1.69773,4.78250,lost
RPL-00284,Traditional RPL,14,24.32916,45.00000,1,14,26,0.14432,10.75000,1.88428,1.87143,3.48818,lost
RPL-00285,Traditional RPL,15,30.33017,45.00000,1,15,8,0.05000,17.75000,1.91202,1.90224,4.63250,forwarded
RPL-00285,Traditional RPL,15,30.33017,45.00000,2,8,0,0.05000,181.75000,1.49384,1.48524,29.23250,delivered
RPL-00286,Traditional RPL,16,27.50708,45.00000,1,16,8,0.05000,18.75000,1.90240,1.89155,4.78250,lost
RPL-00287,Traditional RPL,17,21.20663,45.00000,1,17,,,,2.00000,2.00000,0.00000,failed_no_parent
RPL-00288,Traditional RPL,18,20.59791,45.00000,1,18,0,0.05000,182.75000,1.55881,1.55067,29.38250,lost
